road_id,vehicle_count,avg_speed,congestion_level,time_seconds
28,0.0,0.805313788133142,0.0,0.020066889632107024
29,0.0,0.805313788133142,0.0,0.020066889632107024
3,0.375,0.18357882455630897,0.3773584905660377,0.020066889632107024
30,0.25,0.17694064796062,0.2452830188679245,0.020066889632107024
31,0.0,0.805313788133142,0.0,0.020066889632107024
32,0.0,0.805313788133142,0.0,0.020066889632107024
4,0.0,0.805313788133142,0.0,0.020066889632107024
5,0.0,0.805313788133142,0.0,0.020066889632107024
6,0.0,0.805313788133142,0.0,0.020066889632107024
7,0.375,0.16968197697014653,0.3773584905660377,0.020066889632107024
8,0.0,0.805313788133142,0.0,0.020066889632107024
9,0.375,0.35730494183484457,0.3773584905660377,0.020066889632107024
1,0.0,0.805313788133142,0.0,0.023411371237458192
10,0.0,0.805313788133142,0.0,0.023411371237458192
11,0.0,0.805313788133142,0.0,0.023411371237458192
12,0.0,0.805313788133142,0.0,0.023411371237458192
13,0.0,0.805313788133142,0.0,0.023411371237458192
14,0.0,0.805313788133142,0.0,0.023411371237458192
15,0.0,0.805313788133142,0.0,0.023411371237458192
16,0.0,0.805313788133142,0.0,0.023411371237458192
17,0.0,0.805313788133142,0.0,0.023411371237458192
18,0.125,0.6377041436707328,0.1320754716981132,0.023411371237458192
19,0.0,0.805313788133142,0.0,0.023411371237458192
2,0.25,0.23927587269452513,0.2452830188679245,0.023411371237458192
20,0.0,0.805313788133142,0.0,0.023411371237458192
21,0.0,0.805313788133142,0.0,0.023411371237458192
22,0.375,0.19854705197984412,0.3773584905660377,0.023411371237458192
23,0.0,0.805313788133142,0.0,0.023411371237458192
24,0.25,0.31781809243608755,0.2452830188679245,0.023411371237458192
25,0.0,0.805313788133142,0.0,0.023411371237458192
26,0.0,0.805313788133142,0.0,0.023411371237458192
27,0.375,0.3803519420134101,0.3773584905660377,0.023411371237458192
28,0.0,0.805313788133142,0.0,0.023411371237458192
29,0.0,0.805313788133142,0.0,0.023411371237458192
3,0.375,0.18097830758795885,0.3773584905660377,0.023411371237458192
30,0.25,0.27698514740686064,0.2452830188679245,0.023411371237458192
31,0.0,0.805313788133142,0.0,0.023411371237458192
32,0.0,0.805313788133142,0.0,0.023411371237458192
4,0.0,0.805313788133142,0.0,0.023411371237458192
5,0.0,0.805313788133142,0.0,0.023411371237458192
6,0.0,0.805313788133142,0.0,0.023411371237458192
7,0.375,0.1725526533854908,0.3773584905660377,0.023411371237458192
8,0.0,0.805313788133142,0.0,0.023411371237458192
9,0.25,0.28302849484828746,0.2452830188679245,0.023411371237458192
1,0.0,0.805313788133142,0.0,0.026755852842809364
10,0.0,0.805313788133142,0.0,0.026755852842809364
11,0.0,0.805313788133142,0.0,0.026755852842809364
12,0.0,0.805313788133142,0.0,0.026755852842809364
13,0.0,0.805313788133142,0.0,0.026755852842809364
14,0.0,0.805313788133142,0.0,0.026755852842809364
15,0.0,0.805313788133142,0.0,0.026755852842809364
16,0.125,0.5960004107024746,0.1320754716981132,0.026755852842809364
17,0.0,0.805313788133142,0.0,0.026755852842809364
18,0.125,0.7882355642000556,0.1320754716981132,0.026755852842809364
19,0.0,0.805313788133142,0.0,0.026755852842809364
2,0.25,0.3714499379087854,0.2452830188679245,0.026755852842809364
20,0.0,0.805313788133142,0.0,0.026755852842809364
21,0.0,0.805313788133142,0.0,0.026755852842809364
22,0.375,0.1684375847088904,0.3773584905660377,0.026755852842809364
23,0.0,0.805313788133142,0.0,0.026755852842809364
24,0.125,0.27672913405444205,0.1320754716981132,0.026755852842809364
25,0.0,0.805313788133142,0.0,0.026755852842809364
26,0.0,0.805313788133142,0.0,0.026755852842809364
27,0.375,0.36690292555504495,0.3773584905660377,0.026755852842809364
28,0.0,0.805313788133142,0.0,0.026755852842809364
29,0.0,0.805313788133142,0.0,0.026755852842809364
3,0.375,0.2023497129051398,0.3773584905660377,0.026755852842809364
30,0.25,0.31344839995468454,0.2452830188679245,0.026755852842809364
31,0.0,0.805313788133142,0.0,0.026755852842809364
32,0.0,0.805313788133142,0.0,0.026755852842809364
4,0.0,0.805313788133142,0.0,0.026755852842809364
5,0.0,0.805313788133142,0.0,0.026755852842809364
6,0.125,0.8065506935136245,0.1320754716981132,0.026755852842809364
7,0.375,0.1829562840394831,0.3773584905660377,0.026755852842809364
8,0.0,0.805313788133142,0.0,0.026755852842809364
9,0.25,0.3827682401447413,0.2452830188679245,0.026755852842809364
1,0.0,0.805313788133142,0.0,0.030100334448160536
10,0.0,0.805313788133142,0.0,0.030100334448160536
11,0.0,0.805313788133142,0.0,0.030100334448160536
12,0.0,0.805313788133142,0.0,0.030100334448160536
13,0.0,0.805313788133142,0.0,0.030100334448160536
14,0.0,0.805313788133142,0.0,0.030100334448160536
15,0.0,0.805313788133142,0.0,0.030100334448160536
16,0.125,0.6488093216639094,0.1320754716981132,0.030100334448160536
17,0.0,0.805313788133142,0.0,0.030100334448160536
18,0.125,0.8062452037476464,0.1320754716981132,0.030100334448160536
19,0.0,0.805313788133142,0.0,0.030100334448160536
2,0.25,0.15898992589820155,0.2452830188679245,0.030100334448160536
20,0.0,0.805313788133142,0.0,0.030100334448160536
21,0.0,0.805313788133142,0.0,0.030100334448160536
22,0.5,0.11131734469901505,0.5094339622641509,0.030100334448160536
23,0.0,0.805313788133142,0.0,0.030100334448160536
24,0.25,0.18957308335314413,0.2452830188679245,0.030100334448160536
25,0.0,0.805313788133142,0.0,0.030100334448160536
26,0.0,0.805313788133142,0.0,0.030100334448160536
27,0.5,0.1944126325138295,0.5094339622641509,0.030100334448160536
28,0.0,0.805313788133142,0.0,0.030100334448160536
29,0.0,0.805313788133142,0.0,0.030100334448160536
3,0.5,0.10879869689854112,0.5094339622641509,0.030100334448160536
30,0.25,0.18799421685762915,0.2452830188679245,0.030100334448160536
31,0.0,0.805313788133142,0.0,0.030100334448160536
32,0.0,0.805313788133142,0.0,0.030100334448160536
4,0.0,0.805313788133142,0.0,0.030100334448160536
5,0.125,0.8292370281487561,0.1320754716981132,0.030100334448160536
6,0.125,0.7595004336699281,0.1320754716981132,0.030100334448160536
7,0.5,0.1169362052644169,0.5094339622641509,0.030100334448160536
8,0.0,0.805313788133142,0.0,0.030100334448160536
9,0.375,0.3283874487045068,0.3773584905660377,0.030100334448160536
1,0.0,0.805313788133142,0.0,0.033444816053511704
10,0.0,0.805313788133142,0.0,0.033444816053511704
11,0.0,0.805313788133142,0.0,0.033444816053511704
12,0.0,0.805313788133142,0.0,0.033444816053511704
13,0.0,0.805313788133142,0.0,0.033444816053511704
14,0.0,0.805313788133142,0.0,0.033444816053511704
15,0.0,0.805313788133142,0.0,0.033444816053511704
16,0.125,0.6620167160372658,0.1320754716981132,0.033444816053511704
17,0.0,0.805313788133142,0.0,0.033444816053511704
18,0.25,0.748189018856336,0.2452830188679245,0.033444816053511704
19,0.0,0.805313788133142,0.0,0.033444816053511704
2,0.25,0.27964998399755897,0.2452830188679245,0.033444816053511704
20,0.0,0.805313788133142,0.0,0.033444816053511704
21,0.0,0.805313788133142,0.0,0.033444816053511704
22,0.5,0.1237678093270463,0.5094339622641509,0.033444816053511704
23,0.0,0.805313788133142,0.0,0.033444816053511704
24,0.25,0.3171860659039239,0.2452830188679245,0.033444816053511704
25,0.0,0.805313788133142,0.0,0.033444816053511704
26,0.0,0.805313788133142,0.0,0.033444816053511704
27,0.5,0.18918983657719993,0.5094339622641509,0.033444816053511704
28,0.0,0.805313788133142,0.0,0.033444816053511704
29,0.0,0.805313788133142,0.0,0.033444816053511704
3,0.5,0.10811651799123205,0.5094339622641509,0.033444816053511704
30,0.25,0.3107404709164345,0.2452830188679245,0.033444816053511704
31,0.0,0.805313788133142,0.0,0.033444816053511704
32,0.0,0.805313788133142,0.0,0.033444816053511704
4,0.0,0.805313788133142,0.0,0.033444816053511704
5,0.125,0.7700484284809086,0.1320754716981132,0.033444816053511704
6,0.125,0.8000278008457744,0.1320754716981132,0.033444816053511704
7,0.5,0.11021402349472542,0.5094339622641509,0.033444816053511704
8,0.0,0.805313788133142,0.0,0.033444816053511704
9,0.375,0.43794227395244756,0.3773584905660377,0.033444816053511704
1,0.0,0.805313788133142,0.0,0.03678929765886287
10,0.0,0.805313788133142,0.0,0.03678929765886287
11,0.0,0.805313788133142,0.0,0.03678929765886287
12,0.0,0.805313788133142,0.0,0.03678929765886287
13,0.0,0.805313788133142,0.0,0.03678929765886287
14,0.0,0.805313788133142,0.0,0.03678929765886287
15,0.0,0.805313788133142,0.0,0.03678929765886287
16,0.25,0.6627231408174684,0.2452830188679245,0.03678929765886287
17,0.0,0.805313788133142,0.0,0.03678929765886287
18,0.25,0.7859782342712952,0.2452830188679245,0.03678929765886287
19,0.0,0.805313788133142,0.0,0.03678929765886287
2,0.25,0.39233601331334345,0.2452830188679245,0.03678929765886287
20,0.0,0.805313788133142,0.0,0.03678929765886287
21,0.0,0.805313788133142,0.0,0.03678929765886287
22,0.5,0.11717300708723544,0.5094339622641509,0.03678929765886287
23,0.0,0.805313788133142,0.0,0.03678929765886287
24,0.125,0.26958070270038414,0.1320754716981132,0.03678929765886287
25,0.0,0.805313788133142,0.0,0.03678929765886287
26,0.0,0.805313788133142,0.0,0.03678929765886287
27,0.5,0.17728299045713347,0.5094339622641509,0.03678929765886287
28,0.0,0.805313788133142,0.0,0.03678929765886287
29,0.0,0.805313788133142,0.0,0.03678929765886287
3,0.5,0.08689539439794378,0.5094339622641509,0.03678929765886287
30,0.125,0.22577061589322442,0.1320754716981132,0.03678929765886287
31,0.0,0.805313788133142,0.0,0.03678929765886287
32,0.0,0.805313788133142,0.0,0.03678929765886287
4,0.0,0.805313788133142,0.0,0.03678929765886287
5,0.125,0.7787867192408952,0.1320754716981132,0.03678929765886287
6,0.25,0.8405518696700746,0.2452830188679245,0.03678929765886287
7,0.5,0.0968739705027774,0.5094339622641509,0.03678929765886287
8,0.0,0.805313788133142,0.0,0.03678929765886287
9,0.25,0.3807775267571562,0.2452830188679245,0.03678929765886287
1,0.0,0.805313788133142,0.0,0.04013377926421405
10,0.0,0.805313788133142,0.0,0.04013377926421405
11,0.0,0.805313788133142,0.0,0.04013377926421405
12,0.0,0.805313788133142,0.0,0.04013377926421405
13,0.0,0.805313788133142,0.0,0.04013377926421405
14,0.0,0.805313788133142,0.0,0.04013377926421405
15,0.0,0.805313788133142,0.0,0.04013377926421405
16,0.25,0.6733226737870259,0.2452830188679245,0.04013377926421405
17,0.0,0.805313788133142,0.0,0.04013377926421405
18,0.125,0.8206600235598421,0.1320754716981132,0.04013377926421405
19,0.0,0.805313788133142,0.0,0.04013377926421405
2,0.25,0.16486721241902505,0.2452830188679245,0.04013377926421405
20,0.0,0.805313788133142,0.0,0.04013377926421405
21,0.0,0.805313788133142,0.0,0.04013377926421405
22,0.625,0.049513048897250805,0.6226415094339622,0.04013377926421405
23,0.0,0.805313788133142,0.0,0.04013377926421405
24,0.25,0.20588763512733865,0.2452830188679245,0.04013377926421405
25,0.0,0.805313788133142,0.0,0.04013377926421405
26,0.0,0.805313788133142,0.0,0.04013377926421405
27,0.625,0.14434121296124625,0.6226415094339622,0.04013377926421405
28,0.0,0.805313788133142,0.0,0.04013377926421405
29,0.0,0.805313788133142,0.0,0.04013377926421405
3,0.625,0.04357340665093183,0.6226415094339622,0.04013377926421405
30,0.25,0.18078022746836622,0.2452830188679245,0.04013377926421405
31,0.0,0.805313788133142,0.0,0.04013377926421405
32,0.0,0.805313788133142,0.0,0.04013377926421405
4,0.0,0.805313788133142,0.0,0.04013377926421405
5,0.25,0.7584656498273621,0.2452830188679245,0.04013377926421405
6,0.25,0.8370721680489649,0.2452830188679245,0.04013377926421405
7,0.625,0.04339426674789869,0.6226415094339622,0.04013377926421405
8,0.0,0.805313788133142,0.0,0.04013377926421405
9,0.375,0.33274957031702956,0.3773584905660377,0.04013377926421405
1,0.0,0.805313788133142,0.0,0.043478260869565216
10,0.0,0.805313788133142,0.0,0.043478260869565216
11,0.0,0.805313788133142,0.0,0.043478260869565216
12,0.125,0.7688188102993014,0.1320754716981132,0.043478260869565216
13,0.0,0.805313788133142,0.0,0.043478260869565216
14,0.0,0.805313788133142,0.0,0.043478260869565216
15,0.0,0.805313788133142,0.0,0.043478260869565216
16,0.25,0.5989236892465304,0.2452830188679245,0.043478260869565216
17,0.0,0.805313788133142,0.0,0.043478260869565216
18,0.25,0.7173376538308589,0.2452830188679245,0.043478260869565216
19,0.0,0.805313788133142,0.0,0.043478260869565216
2,0.25,0.2449939735119811,0.2452830188679245,0.043478260869565216
20,0.0,0.805313788133142,0.0,0.043478260869565216
21,0.0,0.805313788133142,0.0,0.043478260869565216
22,0.625,0.04754558386717368,0.6226415094339622,0.043478260869565216
23,0.0,0.805313788133142,0.0,0.043478260869565216
24,0.25,0.28666529279133707,0.2452830188679245,0.043478260869565216
25,0.0,0.805313788133142,0.0,0.043478260869565216
26,0.0,0.805313788133142,0.0,0.043478260869565216
27,0.625,0.15255072037269798,0.6226415094339622,0.043478260869565216
28,0.0,0.805313788133142,0.0,0.043478260869565216
29,0.0,0.805313788133142,0.0,0.043478260869565216
3,0.625,0.02713346361587727,0.6226415094339622,0.043478260869565216
30,0.25,0.30027156511234915,0.2452830188679245,0.043478260869565216
31,0.0,0.805313788133142,0.0,0.043478260869565216
32,0.0,0.805313788133142,0.0,0.043478260869565216
4,0.0,0.805313788133142,0.0,0.043478260869565216
5,0.25,0.8030639054328587,0.2452830188679245,0.043478260869565216
6,0.25,0.8036722128076674,0.2452830188679245,0.043478260869565216
7,0.625,0.02639912212902218,0.6226415094339622,0.043478260869565216
8,0.0,0.805313788133142,0.0,0.043478260869565216
9,0.375,0.44711204002707444,0.3773584905660377,0.043478260869565216
1,0.0,0.805313788133142,0.0,0.046822742474916385
10,0.0,0.805313788133142,0.0,0.046822742474916385
11,0.0,0.805313788133142,0.0,0.046822742474916385
12,0.125,0.7936705150609296,0.1320754716981132,0.046822742474916385
13,0.0,0.805313788133142,0.0,0.046822742474916385
14,0.0,0.805313788133142,0.0,0.046822742474916385
15,0.0,0.805313788133142,0.0,0.046822742474916385
16,0.375,0.49992379322068087,0.3773584905660377,0.046822742474916385
17,0.0,0.805313788133142,0.0,0.046822742474916385
18,0.125,0.7498297797643075,0.1320754716981132,0.046822742474916385
19,0.0,0.805313788133142,0.0,0.046822742474916385
2,0.25,0.35038793382059163,0.2452830188679245,0.046822742474916385
20,0.0,0.805313788133142,0.0,0.046822742474916385
21,0.0,0.805313788133142,0.0,0.046822742474916385
22,0.625,0.022710978515169275,0.6226415094339622,0.046822742474916385
23,0.0,0.805313788133142,0.0,0.046822742474916385
24,0.125,0.23025797481248705,0.1320754716981132,0.046822742474916385
25,0.0,0.805313788133142,0.0,0.046822742474916385
26,0.0,0.805313788133142,0.0,0.046822742474916385
27,0.625,0.13763272331718662,0.6226415094339622,0.046822742474916385
28,0.0,0.805313788133142,0.0,0.046822742474916385
29,0.0,0.805313788133142,0.0,0.046822742474916385
3,0.625,0.013060737062580765,0.6226415094339622,0.046822742474916385
30,0.125,0.22085200007650965,0.1320754716981132,0.046822742474916385
31,0.0,0.805313788133142,0.0,0.046822742474916385
32,0.0,0.805313788133142,0.0,0.046822742474916385
4,0.0,0.805313788133142,0.0,0.046822742474916385
5,0.25,0.8116484413211044,0.2452830188679245,0.046822742474916385
6,0.375,0.78027408013078,0.3773584905660377,0.046822742474916385
7,0.625,0.009753999477365691,0.6226415094339622,0.046822742474916385
8,0.0,0.805313788133142,0.0,0.046822742474916385
9,0.25,0.4071468881927548,0.2452830188679245,0.046822742474916385
1,0.0,0.805313788133142,0.0,0.05016722408026756
10,0.0,0.805313788133142,0.0,0.05016722408026756
11,0.0,0.805313788133142,0.0,0.05016722408026756
12,0.125,0.7769257885509818,0.1320754716981132,0.05016722408026756
13,0.0,0.805313788133142,0.0,0.05016722408026756
14,0.0,0.805313788133142,0.0,0.05016722408026756
15,0.0,0.805313788133142,0.0,0.05016722408026756
16,0.375,0.38515401824920625,0.3773584905660377,0.05016722408026756
17,0.0,0.805313788133142,0.0,0.05016722408026756
